t75_d113_B	BhQwSklAaSSWM_t75_d113_B	Pseudomonas	3723	G	14024	59774	73798	0.06418
t80_d1	cDng20ORO1OFM_t80_d1	Pseudomonas	3723	G	14065	36440	50505	0.03629
t32_d225	u12V2cBvmZkXZ_t32_d225	Pseudomonas	3723	G	125973	664902	790875	0.89276
t70_d84	Qc7CQHAXYPBsN_t70_d84	Pseudomonas	3723	G	163979	800658	964637	0.64104
p14_d308	VsH8fsxpRBbad_p14_d308	Pseudomonas	3723	G	176271	905565	1081836	0.76180
p84_d14	UXPLE9SE7LjYo_p84_d14	Pseudomonas	3723	G	210962	971371	1182333	0.56839
t9_d1	oeR9nTuHzTt3v_t9_d1	Pseudomonas	3723	G	192602	975367	1167969	0.87588
p9_d84	lo2CWw8SpzX5i_p9_d84	Pseudomonas	3723	G	33349	146697	180046	0.15487
t41_d337	Z9A3hznZ8wBZ7_t41_d337	Pseudomonas	3723	G	35246	174741	209987	0.85592
p71_d364	xh5RBoX5jBfry_p71_d364	Pseudomonas	3723	G	141754	653355	795109	0.84989
t145_d337	VRGERP4DK533f_t145_d337	Pseudomonas	3723	G	135374	666334	801708	0.88820
t95_srt	lpuNzjtb72k2f_t95_srt	Pseudomonas	3723	G	133773	628076	761849	0.56760
p64_d1	gpPJ7QPVf5J04_p64_d1	Pseudomonas	3723	G	93804	421675	515479	0.74620
p26_d113	fbsXxQR9pS7mZ_p26_d113	Pseudomonas	3723	G	224009	1123937	1347946	0.91171
p67_s	gBm6PKGsdf2uI_p67_s	Pseudomonas	3723	G	12872	24180	37052	0.02799
t89_d84	QQNbiqXFNglD0_t89_d84	Pseudomonas	3723	G	113592	600156	713748	0.76900
t168_d113	G3PiUkqExvWAk_t168_d113	Pseudomonas	3723	G	612	598	1210	0.00137
t12_d337	IOn6H29jPkxqr_t12_d337	Pseudomonas	3723	G	52665	275089	327754	0.33200
p25_d1	PDcSmE1dQCx9z_p25_d1	Pseudomonas	3723	G	101968	555927	657895	0.75410
t146_d337	F7GZSB1EzDPOt_t146_d337	Pseudomonas	3723	G	26795	63510	90305	0.08964
t83_d308	aTXg7MO8Wh2cp_t83_d308	Pseudomonas	3723	G	7739	18964	26703	0.01444
p48_d225	Ea2GRgqu4NZET_p48_d225	Pseudomonas	3723	G	76	9	85	0.00008
t67_d1	7POHPdosQKh7h_t67_d1	Pseudomonas	3723	G	95	5	100	0.00004
t170_s	J20OHFEsqQlDF_t170_s	Pseudomonas	3723	G	70	1	71	0.00006
t75_d113_A	Zp48O0LnFQ6XW_t75_d113_A	Pseudomonas	3723	G	25391	98890	124281	0.06953
p76_d196	ahacIVkGOewsI_p76_d196	Pseudomonas	3723	G	187394	1075921	1263315	0.89042
p21_d337	pcjhO1hj1lC83_p21_d337	Pseudomonas	3723	G	14425	19380	33805	0.01747
t166_d196	XHaQNd0Sttc8C_t166_d196	Pseudomonas	3723	G	112153	567123	679276	0.78470
t70_d1	oJmWa0gGK9Hax_t70_d1	Pseudomonas	3723	G	139642	426988	566630	0.54466
t144_s	0NWhlun506SQB_t144_s	Pseudomonas	3723	G	71598	61376	132974	0.21562
p25_d14	mmgFKHFdIqpKt_p25_d14	Pseudomonas	3723	G	109	12	121	0.00012
t30_d225	UhRpSJjO7wjJp_t30_d225	Pseudomonas	3723	G	16983	56788	73771	0.06882
t26_d113	fXpLODFfEDBzZ_t26_d113	Pseudomonas	3723	G	18	0	18	0.00001
p9_s	52aUplnPeWwTo_p9_s	Pseudomonas	3723	G	67495	275626	343121	0.29250
t147_d1	1JWlScdRQvemN_t147_d1	Pseudomonas	3723	G	169393	469733	639126	0.62118
p25_s	RC6Fue4eSifNe_p25_s	Pseudomonas	3723	G	99638	524915	624553	0.67902
t159_d364	lqpYrBGIjhLGr_t159_d364	Pseudomonas	3723	G	105231	577838	683069	0.64833
t118_d84	pLFjS5CvF7NXD_t118_d84	Pseudomonas	3723	G	53359	282626	335985	0.33744
t91_d364	2muD2pnaFhg7I_t91_d364	Pseudomonas	3723	G	125731	688991	814722	0.77506
p28_d364	eeUlUTEhtknCT_p28_d364	Pseudomonas	3723	G	144273	651240	795513	0.48926
t17_d196	TroIlJh4deQWk_t17_d196	Pseudomonas	3723	G	37	6	43	0.00003
p28_d308	HwxEog2gUjiKm_p28_d308	Pseudomonas	3723	G	90133	429247	519380	0.41364
p75_d364	DONBqzdVneCp0_p75_d364	Pseudomonas	3723	G	60261	158657	218918	0.16943
t118_d364	PfmOcGWFLEbGK_t118_d364	Pseudomonas	3723	G	77297	429670	506967	0.45508
t149_s	yMEiiHiACiFRF_t149_s	Pseudomonas	3723	G	36591	136158	172749	0.16865
p26_d1	NsWyK4700NNmu_p26_d1	Pseudomonas	3723	G	202546	1081083	1283629	0.90370
t34_s	yK7yn5vwePvaX_t34_s	Pseudomonas	3723	G	87698	346421	434119	0.73093
t132_d1	PjFcIh2zXckYc_t132_d1	Pseudomonas	3723	G	113956	461150	575106	0.52849
t33_d113	l3dRR3ARpo7Fn_t33_d113	Pseudomonas	3723	G	125238	652653	777891	0.77854
t12_d84	yw1mMYbuDvaeH_t12_d84	Pseudomonas	3723	G	38272	170717	208989	0.18171
t3_d337	LTgrmtl1L9Yp2_t3_d337	Pseudomonas	3723	G	128859	604858	733717	0.65345
p28_d225	tp3dcaoZsBcqO_p28_d225	Pseudomonas	3723	G	84462	427908	512370	0.39858
p46_d364	P2InIgkDXCs8Q_p46_d364	Pseudomonas	3723	G	16407	58649	75056	0.06022
p61_d225	J2kdt5Jm421wi_p61_d225	Pseudomonas	3723	G	30345	70678	101023	0.09508
p28_s	gZJSstWsRArBm_p28_s	Pseudomonas	3723	G	246003	1349094	1595097	0.85534
p39_s	taFj7PsWIkrg0_p39_s	Pseudomonas	3723	G	56718	282703	339421	0.21673
p46_d225	uM5fJzfMpH9rE_p46_d225	Pseudomonas	3723	G	163396	711640	875036	0.81287
t88_s	ZotzW4YtvhxOg_t88_s	Pseudomonas	3723	G	49204	207102	256306	0.22081
t133_d1	ffsP3y5JHSJ6w_t133_d1	Pseudomonas	3723	G	111	17	128	0.00015
t15_d196	eGZ5wbatoiRL8_t15_d196	Pseudomonas	3723	G	611	449	1060	0.00080
t110_d1	6UVGF0BvnTvCg_t110_d1	Pseudomonas	3723	G	8584	16387	24971	0.01596
t114_d308	Ql4EAaCDxb1Kc_t114_d308	Pseudomonas	3723	G	100278	543130	643408	0.46621
t38_d113	LpODUHU25Rifb_t38_d113	Pseudomonas	3723	G	47	4	51	0.00003
p48_d308	ovE1BBqGfVQbX_p48_d308	Pseudomonas	3723	G	70	2	72	0.00006
t40_d364	lpN87Ki4D4ya0_t40_d364	Pseudomonas	3723	G	45962	227182	273144	0.32714
t95_d14	lU2nZ2VBjE3f8_t95_d14	Pseudomonas	3723	G	8398	27850	36248	0.03303
p61_d337	wzhU2qFZMiXIq_p61_d337	Pseudomonas	3723	G	81260	227707	308967	0.23077
p48_s	muLifqSZWQhT1_p48_s	Pseudomonas	3723	G	193849	1049158	1243007	0.85563
t107_d1	2Ae8dI9raINlJ_t107_d1	Pseudomonas	3723	G	63210	67947	131157	0.07279
t137_s	HqDJioZYXNBJF_t137_s	Pseudomonas	3723	G	1377	1764	3141	0.00273
p78_d113	MxcTDGZJV7Mul_p78_d113	Pseudomonas	3723	G	125376	721626	847002	0.87822
t155_d337	10Qd4k57aAv3o_t155_d337	Pseudomonas	3723	G	289454	1437981	1727435	0.89715
p22_d1	VA5FxREWUohuS_p22_d1	Pseudomonas	3723	G	102541	487236	589777	0.54299
t90_d1	ytcnr2HJv47oD_t90_d1	Pseudomonas	3723	G	14937	9017	23954	0.02167
t83_s	0DUKBfOM32bH2_t83_s	Pseudomonas	3723	G	72096	64248	136344	0.11996
t168_d225	95PdNW7wConPn_t168_d225	Pseudomonas	3723	G	87546	426067	513613	0.50024
t118_d308	jvgma690t87Ho_t118_d308	Pseudomonas	3723	G	169884	944893	1114777	0.72279
p71_d225	GD7mBwE6Jve7m_p71_d225	Pseudomonas	3723	G	140654	575021	715675	0.84060
p12_d196	2RQRy8xSV8jbv_p12_d196	Pseudomonas	3723	G	41735	146936	188671	0.13802
p36_d337	0L7Z60K3EeIQO_p36_d337	Pseudomonas	3723	G	254	27	281	0.00018
t146_d225	1U7lqfMgxHCRH_t146_d225	Pseudomonas	3723	G	32612	83076	115688	0.13258
t155_d84	qjaYrvswbbfxx_t155_d84	Pseudomonas	3723	G	170691	843911	1014602	0.81893
t55_d225_mismatch	BBXhfExJcJ9gm_t55_d225_mismatch	Pseudomonas	3723	G	83667	338227	421894	0.31327
t90_d337	VVU0tcrDmh5lO_t90_d337	Pseudomonas	3723	G	8624	8247	16871	0.01510
t14_d337	h4eGhDSm2LY4Z_t14_d337	Pseudomonas	3723	G	258586	1257542	1516128	0.76261
t147_s	Yzh6NZswQTRln_t147_s	Pseudomonas	3723	G	139633	535197	674830	0.57992
t63_d1	K6DSpOBmtrwUE_t63_d1	Pseudomonas	3723	G	53252	270919	324171	0.28573
p43_d337	427eQuLCXjE0H_p43_d337	Pseudomonas	3723	G	15820	6628	22448	0.01912
t74_s	moBV49COB1UDz_t74_s	Pseudomonas	3723	G	145966	401220	547186	0.38725
t26_d84	EINlk2PCraxCX_t26_d84	Pseudomonas	3723	G	127	6	133	0.00016
t153_s	deI5D3RODhGLA_t153_s	Pseudomonas	3723	G	172075	442040	614115	0.66958
t113_d14	uf9g6Tyr7ARL0_t113_d14	Pseudomonas	3723	G	1201	1594	2795	0.00322
t173_d14	pgXabTgkH9Iyp_t173_d14	Pseudomonas	3723	G	14006	26508	40514	0.03752
t73_d225	mlrllkL1vQWR2_t73_d225	Pseudomonas	3723	G	227470	366212	593682	0.42121
t143_d337	XE5U3AucPMWzC_t143_d337	Pseudomonas	3723	G	237478	1220765	1458243	0.89851
t14_d225	CcL9tqF0A5yb9_t14_d225	Pseudomonas	3723	G	143601	739154	882755	0.71799
p26_d14	1lH9bCUSlLitA_p26_d14	Pseudomonas	3723	G	131796	707976	839772	0.90488
t95_d364	nC0Eiwfh3XoNX_t95_d364	Pseudomonas	3723	G	54560	295428	349988	0.32318
t63_d14	PjDgM2hrmk5HS_t63_d14	Pseudomonas	3723	G	39170	157466	196636	0.12791
t159_d1	sT9cGQB7XSG8v_t159_d1	Pseudomonas	3723	G	30734	120805	151539	0.11259
p44_d225	XZXUJND7PJYIU_p44_d225	Pseudomonas	3723	G	60	49	109	0.00011
t166_d84	1LrvaGlYLT0kb_t166_d84	Pseudomonas	3723	G	115800	580065	695865	0.80090
t148_d84	ufDUS4yp01Fo0_t148_d84	Pseudomonas	3723	G	50534	233565	284099	0.27817
p25_d337	xM0lu25xyLyS4_p25_d337	Pseudomonas	3723	G	1846	3053	4899	0.00583
p10_d84	H2nD5fkbKha2d_p10_d84	Pseudomonas	3723	G	34683	153249	187932	0.27174
t73_d196	fAZQVmpe9AFAy_t73_d196	Pseudomonas	3723	G	47480	73221	120701	0.11174
t69_d14	yXxR3l5FgPUJA_t69_d14	Pseudomonas	3723	G	179534	860675	1040209	0.80895
t124_d225	BcsYWt7an7V8h_t124_d225	Pseudomonas	3723	G	191512	1027083	1218595	0.79931
t91_s	pm51EHywRN5JW_t91_s	Pseudomonas	3723	G	27436	71744	99180	0.07389
t75_d84	9NeqRCm9tOa9j_t75_d84	Pseudomonas	3723	G	68239	295323	363562	0.32737
t25_d1	ac2DlOiT4fje8_t25_d1	Pseudomonas	3723	G	166788	916267	1083055	0.85874
t112_d364	PiMA9uaL6eqX5_t112_d364	Pseudomonas	3723	G	183335	1019937	1203272	0.87986
p12_d364	5EW0sdeUtqp0n_p12_d364	Pseudomonas	3723	G	5140	9747	14887	0.00908
t136_d196	X1FylFGaSRQrW_t136_d196	Pseudomonas	3723	G	135603	586779	722382	0.70397
t45_d225	ajvnhKJFC4FnJ_t45_d225	Pseudomonas	3723	G	15	8	23	0.00004
t107_d196	8aLAd6xkE9XI7_t107_d196	Pseudomonas	3723	G	42186	62975	105161	0.11252
t30_d1	dOOHM5soKGYZ2_t30_d1	Pseudomonas	3723	G	85471	366357	451828	0.25213
t53_d113	8LbnwbN6hIy7a_t53_d113	Pseudomonas	3723	G	56	6	62	0.00004
p77_d308	OGjRiZXiNNJ1C_p77_d308	Pseudomonas	3723	G	253194	1422747	1675941	0.87492
t148_d364	tMmvvBXxlEJBO_t148_d364	Pseudomonas	3723	G	27465	121445	148910	0.09174
t65_d225	nsXtlvDFRzNwz_t65_d225	Pseudomonas	3723	G	534	379	913	0.00073
t85_d337	cEXQc0SzGetJu_t85_d337	Pseudomonas	3723	G	124153	647536	771689	0.87533
p74_d364	470CIWvxJxD6P_p74_d364	Pseudomonas	3723	G	21655	77274	98929	0.04960
t140_d14	GwPzhRvv8aXAg_t140_d14	Pseudomonas	3723	G	144044	715506	859550	0.89667
p66_d1	N1ovoyNPINRdz_p66_d1	Pseudomonas	3723	G	13517	49247	62764	0.10804
t108_d14	K14QXdvgc9K9a_t108_d14	Pseudomonas	3723	G	117951	577694	695645	0.71166
t99_d364	AnMMPKpzdtFI0_t99_d364	Pseudomonas	3723	G	102493	577147	679640	0.80662
t112_d225	mrMQKsxEsmxQn_t112_d225	Pseudomonas	3723	G	154338	828384	982722	0.90847
p50_d113	beQvMTiUtEwbJ_p50_d113	Pseudomonas	3723	G	799	1180	1979	0.00677
p54_d196	8bX9oqkohGr12_p54_d196	Pseudomonas	3723	G	152141	760351	912492	0.75451
t139_d225	N4zsjqHDehROR_t139_d225	Pseudomonas	3723	G	161989	799463	961452	0.89777
p2_s	AB1LNtc79CvXC_p2_s	Pseudomonas	3723	G	178988	537695	716683	0.65893
p35_d84	S9IaQZDvdPKPr_p35_d84	Pseudomonas	3723	G	140988	670721	811709	0.64667
t116_d113	LDPCbkHgifeLa_t116_d113	Pseudomonas	3723	G	33618	156582	190200	0.14281
t49_d308	KYXitTolbCgbu_t49_d308	Pseudomonas	3723	G	51990	242080	294070	0.51015
t157_d113	hbwzOBAYdAT1G_t157_d113	Pseudomonas	3723	G	151778	667287	819065	0.51759
t166_d1	fotrW5VrJjLqb_t166_d1	Pseudomonas	3723	G	327843	491264	819107	0.82358
p76_d225	8XRfG01WAVEp2_p76_d225	Pseudomonas	3723	G	135139	733968	869107	0.90444
p21_d113	EVz7LtWBAD913_p21_d113	Pseudomonas	3723	G	8578	13828	22406	0.02412
t109_d1	AtuhB1Ckbsb4b_t109_d1	Pseudomonas	3723	G	49959	220868	270827	0.20752
t166_d308	TimrPIcBpZy1f_t166_d308	Pseudomonas	3723	G	144191	770452	914643	0.86773
t88_d337	inR2bdQP6BxcV_t88_d337	Pseudomonas	3723	G	45841	226458	272299	0.26364
p28_d14	NcV4DGBCxz3Qx_p28_d14	Pseudomonas	3723	G	117005	612892	729897	0.49252
t54_d225	q27W7iJ9FFoJj_t54_d225	Pseudomonas	3723	G	249	236	485	0.00018
t92_d196	afAGZ38iwUYpf_t92_d196	Pseudomonas	3723	G	139705	747246	886951	0.66654
t97_d84	Pf37r5ewSs5MG_t97_d84	Pseudomonas	3723	G	171091	914715	1085806	0.90797
t162_d196	UJo4ReMVzcfxE_t162_d196	Pseudomonas	3723	G	133138	673587	806725	0.88060
t28_d14	f3Creko1ZcbGv_t28_d14	Pseudomonas	3723	G	2467	3757	6224	0.00500
t89_d308	x6BiKkbiHKVRN_t89_d308	Pseudomonas	3723	G	62013	326817	388830	0.39043
p20_d14	5pW6QcvKf1oYa_p20_d14	Pseudomonas	3723	G	39564	156470	196034	0.10098
t31_d308	sr9EgVOCVeCeM_t31_d308	Pseudomonas	3723	G	58996	294628	353624	0.35014
t155_d1	YTqYZOQSxFn63_t155_d1	Pseudomonas	3723	G	286023	1239702	1525725	0.87542
p76_d113	Np18fgbmhjHJX_p76_d113	Pseudomonas	3723	G	123	136	259	0.00024
p78_d337	MaX5OJVBM13Pn_p78_d337	Pseudomonas	3723	G	119454	680142	799596	0.83457
p54_d113	eIKMfUZrxNdYc_p54_d113	Pseudomonas	3723	G	146526	598986	745512	0.71782
t64_d1	un3L4ZkzDuvJZ_t64_d1	Pseudomonas	3723	G	23096	86569	109665	0.05837
p72_d308	HHrxeIbTezEF6_p72_d308	Pseudomonas	3723	G	412	25	437	0.00041
t84_d14	R30Y70gtFGIun_t84_d14	Pseudomonas	3723	G	144334	707906	852240	0.90576
t82_d1	i7WHxHuF5MqQy_t82_d1	Pseudomonas	3723	G	21595	69698	91293	0.05769
t45_d337	lH7FDNc2JZJa0_t45_d337	Pseudomonas	3723	G	2	0	2	0.00046
t50_d1	B8zTyz58h38vd_t50_d1	Pseudomonas	3723	G	10319	25222	35541	0.01917
t114_d196	INHBBzrjxIkMt_t114_d196	Pseudomonas	3723	G	123519	693159	816678	0.64172
t33_s	Octl0Lj7PRjlU_t33_s	Pseudomonas	3723	G	181533	973112	1154645	0.90007
t3_d14	lh8T6vMzP5mBC_t3_d14	Pseudomonas	3723	G	113268	542971	656239	0.88131
t139_d113	NnmjeajaEqxzm_t139_d113	Pseudomonas	3723	G	210268	1039011	1249279	0.80927
t54_d196	IRILNAwMX9LRG_t54_d196	Pseudomonas	3723	G	63	5	68	0.00002
t10_d113	xhR7NUseKEMzm_t10_d113	Pseudomonas	3723	G	332421	621372	953793	0.93074
t56_d113	2uETuXTC4lECy_t56_d113	Pseudomonas	3723	G	88	10	98	0.00005
p43_d225	2CJx2KWNUkV0u_p43_d225	Pseudomonas	3723	G	1023	192	1215	0.00094
p45_d225	mh7Bi3StLoESr_p45_d225	Pseudomonas	3723	G	448	34	482	0.00056
p21_d1	d2k5oGSKqSzhc_p21_d1	Pseudomonas	3723	G	8202	10449	18651	0.01509
p78_s	LvAcg6QsSYUuk_p78_s	Pseudomonas	3723	G	177487	993561	1171048	0.76228
t141_d337	ZNiF0PypdA3rb_t141_d337	Pseudomonas	3723	G	164778	812386	977164	0.90954
p35_d14	VyLUeLCdeG0Lt_p35_d14	Pseudomonas	3723	G	144297	705383	849680	0.54220
p34_s	6VEZTqtqbO80u_p34_s	Pseudomonas	3723	G	1161	875	2036	0.00113
t137_srt	g8ypfwezSwlVN_t137_srt	Pseudomonas	3723	G	2082	3143	5225	0.00438
t40_d84	7vJ2RXMCiUZM5_t40_d84	Pseudomonas	3723	G	92983	442935	535918	0.75122
t156_d196	jpuh344MZxBvz_t156_d196	Pseudomonas	3723	G	70	9	79	0.00009
t133_d364	ZgLFNh2WGdl5V_t133_d364	Pseudomonas	3723	G	17547	71798	89345	0.05056
p39_d364	a5UqDCC5CLbEz_p39_d364	Pseudomonas	3723	G	130179	597739	727918	0.81438
p61_d308	o32nOstI5vEbF_p61_d308	Pseudomonas	3723	G	206350	823925	1030275	0.52288
t40_d14	IJtBl3yECqdHj_t40_d14	Pseudomonas	3723	G	6959	22622	29581	0.02432
t85_d1	IwOwrvwB0yiUQ_t85_d1	Pseudomonas	3723	G	153111	741012	894123	0.75781
p50_d337	ohhTeyl7LmfiC_p50_d337	Pseudomonas	3723	G	2612	5763	8375	0.01415
t83_d337	LmnD5nbBhMhdk_t83_d337	Pseudomonas	3723	G	6936	13448	20384	0.01610
p42_d364	H6P6kBPSXUavp_p42_d364	Pseudomonas	3723	G	2360	3287	5647	0.00490
t147_d308	V7fOkG7IpvVUt_t147_d308	Pseudomonas	3723	G	143036	692218	835254	0.82908
p37_d196	YKMeD3ioKooBv_p37_d196	Pseudomonas	3723	G	228581	930159	1158740	0.82825
p63_d14	upd9vQwCE116c_p63_d14	Pseudomonas	3723	G	114916	568791	683707	0.78273
p46_d1	2FUE8WJZDk3PS_p46_d1	Pseudomonas	3723	G	169148	832804	1001952	0.57737
t77_d364	ImdjXdkLafjaI_t77_d364	Pseudomonas	3723	G	102069	615998	718067	0.77949
t83_d14	0ALdKJbYqp2ti_t83_d14	Pseudomonas	3723	G	2068	1783	3851	0.00150
t55_d14	2IaZti7Rg5Eef_t55_d14	Pseudomonas	3723	G	47400	206803	254203	0.15471
t72_d308	DBKlSHFqRw9mq_t72_d308	Pseudomonas	3723	G	45522	181168	226690	0.13000
t172_d308	rXwg11ax0Lztl_t172_d308	Pseudomonas	3723	G	460	311	771	0.00089
p78_d14	WkMJxC2NWZLsT_p78_d14	Pseudomonas	3723	G	125907	667238	793145	0.83912
t161_d1	LrajcZ9o2R7CM_t161_d1	Pseudomonas	3723	G	156284	209262	365546	0.29903
t92_d1	3QyszvG8MBSD2_t92_d1	Pseudomonas	3723	G	133878	605616	739494	0.66941
t168_d1	1Gx6dBV2K0VzK_t168_d1	Pseudomonas	3723	G	6357	15746	22103	0.01679
t66_s	XDEF5aMHojSgh_t66_s	Pseudomonas	3723	G	424	233	657	0.00025
t45_d308	6WgEDCz4kd4d3_t45_d308	Pseudomonas	3723	G	1	11	12	0.70588
t162_d1	m4VL2NsARA4W5_t162_d1	Pseudomonas	3723	G	162932	851591	1014523	0.89350
t116_d364	9KiKOZSrY9WGm_t116_d364	Pseudomonas	3723	G	74265	272609	346874	0.33023
p42_d308	QykAQEqAAJuFj_p42_d308	Pseudomonas	3723	G	99018	424862	523880	0.64361
t70_d364	yeG4IWmaeuiUS_t70_d364	Pseudomonas	3723	G	133605	758486	892091	0.85628
t100_d337	BHp5TxhhRHsia_t100_d337	Pseudomonas	3723	G	199	108	307	0.00021
t44_d1	KLvUbFXOhccJn_t44_d1	Pseudomonas	3723	G	604586	859906	1464492	0.97414
t155_d14	j0AuLXlYHE3vn_t155_d14	Pseudomonas	3723	G	36800	155789	192589	0.35780
p22_d337	z30CRkbZ870d8_p22_d337	Pseudomonas	3723	G	121556	648624	770180	0.82916
t14_d196	VTJpt4VZMjnx9_t14_d196	Pseudomonas	3723	G	172257	920205	1092462	0.82616
t141_d308	quKZQvBLzjzzq_t141_d308	Pseudomonas	3723	G	129967	584921	714888	0.77555
t53_d84	QcBzJevVwh6pE_t53_d84	Pseudomonas	3723	G	442	198	640	0.00043
t63_d225	wRPlcDaWAvsC3_t63_d225	Pseudomonas	3723	G	54070	205045	259115	0.22219
p82_d14	p8o0kRkEOP5B2_p82_d14	Pseudomonas	3723	G	87903	500269	588172	0.62229
t32_d84	P1ncCDCgFBbo2_t32_d84	Pseudomonas	3723	G	131529	697791	829320	0.88558
p29_d1	tntmTQOld1zwa_p29_d1	Pseudomonas	3723	G	66	5	71	0.00004
t59_d1	dQjgizVyurNJH_t59_d1	Pseudomonas	3723	G	122698	464873	587571	0.67159
t3_d1	KxV5veZNiGUbb_t3_d1	Pseudomonas	3723	G	155002	523523	678525	0.47117
t116_srt	aEzUxP15OINPo_t116_srt	Pseudomonas	3723	G	558	219	777	0.00043
t128_d14	AlNkA1FWT7fxk_t128_d14	Pseudomonas	3723	G	199612	1078265	1277877	0.83807
t128_d337	m3oaLsYnKomnz_t128_d337	Pseudomonas	3723	G	157125	850459	1007584	0.47632
t120_d84	OoLcX7K7ljmWr_t120_d84	Pseudomonas	3723	G	153820	857816	1011636	0.79239
p64_d337	lIGbkPeXCHXCS_p64_d337	Pseudomonas	3723	G	73582	355520	429102	0.70094
t92_d113	3I8zRPnriSwXO_t92_d113	Pseudomonas	3723	G	113506	610895	724401	0.52373
p82_srt	hzXR6pX1Mh3Xx_p82_srt	Pseudomonas	3723	G	35085	172992	208077	0.12932
p25_d113	If0t5RUCb5FpI_p25_d113	Pseudomonas	3723	G	219269	1102931	1322200	0.90207
t110_d364	jGIRGEu7KptYp_t110_d364	Pseudomonas	3723	G	3574	8057	11631	0.00974
p38_d196	ZhRQXcNQ563aH_p38_d196	Pseudomonas	3723	G	75	24	99	0.00008
t88_d113	weODLwq5LNa9a_t88_d113	Pseudomonas	3723	G	29098	113667	142765	0.10734
t63_d196	svXegKAwEyCL7_t63_d196	Pseudomonas	3723	G	10478	34594	45072	0.04258
p25_d84	DZTl1OkiZsFzd_p25_d84	Pseudomonas	3723	G	154855	775064	929919	0.81908
p50_s	ytRUP8mbfKIcz_p50_s	Pseudomonas	3723	G	186721	967480	1154201	0.83465
t53_srt1	2VL0NZxFyixzW_t53_srt1	Pseudomonas	3723	G	536	581	1117	0.00064
t160_d364	21xodmP9dFKlj_t160_d364	Pseudomonas	3723	G	205174	965388	1170562	0.80782
t23_d84	sgRGChvVUqkJr_t23_d84	Pseudomonas	3723	G	29	54	83	0.00013
p72_d84	oWLDUPtCgvkJL_p72_d84	Pseudomonas	3723	G	118037	599139	717176	0.75587
t89_d14	xOXrDG9TOJNmF_t89_d14	Pseudomonas	3723	G	115433	607392	722825	0.79036
t67_d196	jNCIrKKGAuSeN_t67_d196	Pseudomonas	3723	G	61	3	64	0.00005
t150_d196	gTlHnImSdh9tB_t150_d196	Pseudomonas	3723	G	104131	545196	649327	0.73375
t48_d14	qRrTWxuEzxKyZ_t48_d14	Pseudomonas	3723	G	25621	104854	130475	0.07394
p80_d308	sxtXyrYDGhF0v_p80_d308	Pseudomonas	3723	G	246787	1105978	1352765	0.81061
p65_d14	TVosKzRZTWiLd_p65_d14	Pseudomonas	3723	G	12917	50973	63890	0.08251
t113_d308	PwK7qRKBgDz1X_t113_d308	Pseudomonas	3723	G	47493	252824	300317	0.30053
t33_d14	vM6o6LP34zOCE_t33_d14	Pseudomonas	3723	G	48234	248599	296833	0.39933
p67_d113	3GdquJPhMOMa8_p67_d113	Pseudomonas	3723	G	6175	11162	17337	0.01999
t62_d225	HSwditV6eyOmv_t62_d225	Pseudomonas	3723	G	197941	569641	767582	0.45393
t157_d308	0mdCycwKvEmAQ_t157_d308	Pseudomonas	3723	G	25235	111032	136267	0.46121
t53_d14	R2CFbIgCv0vjL_t53_d14	Pseudomonas	3723	G	84	79	163	0.00116
p38_d113	jJ6Qm3JPIQHBU_p38_d113	Pseudomonas	3723	G	36	27	63	0.00009
p35_d1	ztEBg4cUWYaNu_p35_d1	Pseudomonas	3723	G	147130	750072	897202	0.52871
p12_d1	zLSLRJZVe6Bk1_p12_d1	Pseudomonas	3723	G	93934	446263	540197	0.43339
p80_d14	wl5jbw8PLn3VU_p80_d14	Pseudomonas	3723	G	153846	802782	956628	0.73944
p84_s	k3P4qx8u04d0n_p84_s	Pseudomonas	3723	G	154956	768355	923311	0.60521
t141_d196	CPPDLlQ7Q3NOU_t141_d196	Pseudomonas	3723	G	112732	509104	621836	0.74459
p82_d1	xGKQUlYHqy0l0_p82_d1	Pseudomonas	3723	G	171350	591641	762991	0.57772
t91_d14	UfpMyDPTKzmc0_t91_d14	Pseudomonas	3723	G	125579	642646	768225	0.88758
t39_d337	Y6V51xYJ452Cs_t39_d337	Pseudomonas	3723	G	94902	388687	483589	0.48021
p69_d14	SFHfG8m9NF8WD_p69_d14	Pseudomonas	3723	G	287603	487553	775156	0.93426
p61_s	0QetNdIUMPPj1_p61_s	Pseudomonas	3723	G	252420	1073611	1326031	0.76923
p23_d14	e6R2tKOIwIfX8_p23_d14	Pseudomonas	3723	G	63374	111984	175358	0.11115
t74_d14	9cTuCvNLO8lmo_t74_d14	Pseudomonas	3723	G	5355	10686	16041	0.00749
p35_d196	g573BDlSewLHf_p35_d196	Pseudomonas	3723	G	97965	465682	563647	0.57537
t139_d308	BKx28AVdWbXIv_t139_d308	Pseudomonas	3723	G	175992	871457	1047449	0.91040
p10_d196	B4IWJ7xi9xJNV_p10_d196	Pseudomonas	3723	G	156505	663395	819900	0.80996
t81_s_B	jaNdeYzyQwBw9_t81_s_B	Pseudomonas	3723	G	4351	7883	12234	0.00510
t19_d113	J50QqDskCk7dW_t19_d113	Pseudomonas	3723	G	58563	252015	310578	0.16066
p9_d337	wyEpLTF56bs3j_p9_d337	Pseudomonas	3723	G	238	49	287	0.00020
t56_d364	Rqb2zKhJayQiz_t56_d364	Pseudomonas	3723	G	47	2	49	0.00004
